texto,answer,color,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Instrucciones_texto.started,Instrucciones_texto.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,colores1.started,colores1.stopped,respuesta.keys,respuesta.corr,respuesta.rt,respuesta.started,respuesta.stopped,text_intructionses2.started,text_intructionses2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rectangulo.started,rectangulo.stopped,respuesta_rect.keys,respuesta_rect.corr,respuesta_rect.rt,respuesta_rect.started,respuesta_rect.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,colores2.started,colores2.stopped,respuesta_mix.keys,respuesta_mix.corr,respuesta_mix.rt,respuesta_mix.started,respuesta_mix.stopped,despedida.started,despedida.stopped,participant,session,date,expName,psychopyVersion,frameRate,
verde,n,"[1, 0.1, -1]",,,,,,,,,0,21,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.37754589994438,None,['n'],0,[1.7437764001078904],100.33072119997814,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
lila,a,"[-1, -1, 1]",,,,,,,,,0,22,22,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.14369799988344,None,['a'],0,[0.9663726000580937],102.09511299990118,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
naranja,l,"[0.004, -1, 0.004]",,,,,,,,,0,23,23,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.12641759985127,None,['l'],0,[0.8021674000192434],103.08923069993034,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
azul,n,"[1, 0.1, -1]",,,,,,,,,0,24,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9600422999356,None,['n'],0,[1.6491786998230964],103.92046009982005,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
lila,n,"[1, 0.1, -1]",,,,,,,,,0,25,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.64243799983524,None,['n'],0,[0.878903100034222],105.60352279990911,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
azul,v,"[-1, 0.04, -1]",,,,,,,,,0,26,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.55848949984647,None,['v'],0,[1.2302286000922322],106.51524599990807,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
azul,v,"[-1, 0.04, -1]",,,,,,,,,0,27,27,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.82571229990572,None,['v'],0,[1.0340636000037193],107.77539519988932,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
lila,n,"[1, 0.1, -1]",,,,,,,,,0,28,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.89128169999458,None,['n'],0,[1.3596160998567939],108.85129759996198,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
azul,v,"[-1, 0.04, -1]",,,,,,,,,0,29,29,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2906665999908,None,['v'],0,[1.2344359001144767],110.25043829996139,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
lila,a,"[-1, -1, 1]",,,,,,,,,0,30,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.54007519991137,None,['a'],0,[1.2841030000708997],111.50695850001648,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
verde,a,"[-1, -1, 1]",,,,,,,,,0,31,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.85683639999479,None,['a'],0,[0.7013408001512289],112.80691619985737,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
azul,l,"[0.004, -1, 0.004]",,,,,,,,,0,32,32,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.59005989995785,None,['l'],0,[0.8375025999266654],113.5469776999671,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
verde,l,"[0.004, -1, 0.004]",,,,,,,,,0,33,33,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.4565196998883,None,['l'],0,[0.742512300144881],114.41265489999205,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
azul,n,"[1, 0.1, -1]",,,,,,,,,0,34,34,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.22268769983202,None,['n'],0,[1.041665099794045],115.17878789990209,None,,,eba,001,2023_Mar_08_1745,stroop_task,3.2.3,60.234577501632266,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.23935609986074,None,,,,,,,
