texto,answer,color,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Instrucciones_texto.started,Instrucciones_texto.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,colores1.started,colores1.stopped,respuesta.keys,respuesta.corr,respuesta.rt,respuesta.started,respuesta.stopped,text_intructionses2.started,text_intructionses2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rectangulo.started,rectangulo.stopped,respuesta_rect.keys,respuesta_rect.corr,respuesta_rect.rt,respuesta_rect.started,respuesta_rect.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,colores2.started,colores2.stopped,respuesta_mix.keys,respuesta_mix.corr,respuesta_mix.rt,respuesta_mix.started,respuesta_mix.stopped,despedida.started,despedida.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,a,"[-1, -1, 1]",,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,72.1712555999402,None,['a'],0,[0.6477567001711577],72.14019709988497,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,n,"[1, 0.1, -1]",,,,,0,8,8,16,,,,,,,,,,,,,,,,,,,,,,,,72.85462630004622,None,['n'],0,[0.6512198999989778],72.81618309998885,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,v,"[-1, 0.04, -1]",,,,,0,9,9,20,,,,,,,,,,,,,,,,,,,,,,,,73.52351349988021,None,['v'],0,[0.6262821999844164],73.48757150000893,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,l,"[0.004, -1, 0.004]",,,,,0,10,10,28,,,,,,,,,,,,,,,,,,,,,,,,74.17317470000125,None,['l'],0,[0.6649660000111908],74.1373504998628,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,n,"[1, 0.1, -1]",,,,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,74.85651469998993,None,['n'],0,[0.7820514000486583],74.82022159988992,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,a,"[-1, -1, 1]",,,,,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,75.65624799998477,None,['a'],0,[0.700504400068894],75.62114449986257,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,a,"[-1, -1, 1]",,,,,0,13,13,3,,,,,,,,,,,,,,,,,,,,,,,,76.38661829987541,None,['a'],0,[0.632281000027433],76.35597530007362,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,l,"[0.004, -1, 0.004]",,,,,0,14,14,29,,,,,,,,,,,,,,,,,,,,,,,,77.0715707000345,None,['l'],0,[0.7638858000282198],77.03155289986171,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,a,"[-1, -1, 1]",,,,,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,,,77.85260510002263,None,['a'],0,[0.7165735000744462],77.82117279991508,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,v,"[-1, 0.04, -1]",,,,,0,16,16,25,,,,,,,,,,,,,,,,,,,,,,,,78.58846260001883,None,['v'],0,[1.0189032000489533],78.55245599988848,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,l,"[0.004, -1, 0.004]",,,,,0,17,17,33,,,,,,,,,,,,,,,,,,,,,,,,79.63525990000926,None,['l'],0,[0.7103489998262376],79.59766969992779,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,l,"[0.004, -1, 0.004]",,,,,0,18,18,27,,,,,,,,,,,,,,,,,,,,,,,,80.3685083000455,None,['l'],0,[0.6318091999273747],80.3379152000416,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,n,"[1, 0.1, -1]",,,,,0,19,19,15,,,,,,,,,,,,,,,,,,,,,,,,81.02121689985506,None,['n'],0,[0.587759800022468],80.98501449986361,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,n,"[1, 0.1, -1]",,,,,0,20,20,12,,,,,,,,,,,,,,,,,,,,,,,,81.63480610004626,None,['n'],0,[0.5983872001525015],81.60333229997195,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,l,"[0.004, -1, 0.004]",,,,,0,21,21,31,,,,,,,,,,,,,,,,,,,,,,,,82.2513983999379,None,['l'],0,[0.926255099941045],82.22091789986007,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,l,"[0.004, -1, 0.004]",,,,,0,22,22,32,,,,,,,,,,,,,,,,,,,,,,,,83.20093140006065,None,['l'],0,[1.490575300063938],83.16758959996514,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,v,"[-1, 0.04, -1]",,,,,0,23,23,18,,,,,,,,,,,,,,,,,,,,,,,,84.71693810005672,None,['v'],0,[0.7265063000377268],84.6838725998532,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,l,"[0.004, -1, 0.004]",,,,,0,24,24,26,,,,,,,,,,,,,,,,,,,,,,,,85.46667089988478,None,['l'],0,[0.6002913999836892],85.43466889997944,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,a,"[-1, -1, 1]",,,,,0,25,25,6,,,,,,,,,,,,,,,,,,,,,,,,86.08403129992075,None,['a'],0,[0.6317939998116344],86.0525314998813,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,v,"[-1, 0.04, -1]",,,,,0,26,26,19,,,,,,,,,,,,,,,,,,,,,,,,86.7333102999255,None,['v'],0,[0.733449500054121],86.70030030002818,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,n,"[1, 0.1, -1]",,,,,0,27,27,13,,,,,,,,,,,,,,,,,,,,,,,,87.48458399996161,None,['n'],0,[0.6399655998684466],87.45075209997594,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,n,"[1, 0.1, -1]",,,,,0,28,28,9,,,,,,,,,,,,,,,,,,,,,,,,88.16600169986486,None,['n'],0,[0.6184815000742674],88.11971489991993,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,n,"[1, 0.1, -1]",,,,,0,29,29,14,,,,,,,,,,,,,,,,,,,,,,,,88.7997806998901,None,['n'],0,[0.5568395999725908],88.76609449996613,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,n,"[1, 0.1, -1]",,,,,0,30,30,10,,,,,,,,,,,,,,,,,,,,,,,,89.38218239997514,None,['n'],0,[0.595769900130108],89.35075769992545,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,a,"[-1, -1, 1]",,,,,0,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,89.99824719992466,None,"['v', 'a']",0,"[0.6925637000240386, 1.1729750998783857]",89.96542489994317,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,a,"[-1, -1, 1]",,,,,0,32,32,5,,,,,,,,,,,,,,,,,,,,,,,,91.21500659990124,None,['a'],0,[0.6655039000324905],91.16868350002915,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,v,"[-1, 0.04, -1]",,,,,0,33,33,21,,,,,,,,,,,,,,,,,,,,,,,,91.89851580001414,None,['v'],0,[0.7206633000168949],91.86555119999684,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,a,"[-1, -1, 1]",,,,,0,34,34,2,,,,,,,,,,,,,,,,,,,,,,,,92.64788930001669,None,['a'],0,[0.6899570999667048],92.61630270001478,None,,,,,,,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.33492269995622,None,space,5.361871700035408,98.31263329996727,None,,,,,,,,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
lila,a,"[-1, -1, 1]",,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.76094860001467,None,['a'],0,[2.371842300053686],103.71047349995933,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
naranja,a,"[-1, -1, 1]",,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1601962998975,None,['a'],0,[0.8147581999655813],106.11536940000951,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
lila,v,"[-1, 0.04, -1]",,,,,,,,,0,2,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.00919190002605,None,['v'],0,[0.8013824000954628],106.96877669985406,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
lila,n,"[1, 0.1, -1]",,,,,,,,,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.82727460004389,None,['n'],0,[0.8227353000547737],107.79562620003708,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
lila,v,"[-1, 0.04, -1]",,,,,,,,,0,4,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.69280819990672,None,['v'],0,[0.8684714001137763],108.6454695998691,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
verde,l,"[0.004, -1, 0.004]",,,,,,,,,0,5,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5922983000055,None,['l'],0,[1.1157130000647157],109.54404369997792,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
verde,l,"[0.004, -1, 0.004]",,,,,,,,,0,6,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.70979280001484,None,['l'],0,[0.5810225000604987],110.67803060007282,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
azul,l,"[0.004, -1, 0.004]",,,,,,,,,0,7,7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.324946800014,None,"['a', 'l']",0,"[0.6767868001479656, 1.1572204001713544]",111.28515739995055,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
